,ord,information
1752,dusen,5.412963489655164
5386,luder,5.4129190607904
650,barts,5.4124786721697795
4203,kadet,5.412426147816143
9323,svane,5.412325495143369
8222,sigde,5.41216491302454
7014,paste,5.412033055719208
3257,hales,5.411339412463036
5707,mater,5.411266511063696
2769,gante,5.411196224654508
5364,lords,5.41105545893154
7718,rinde,5.410891460342436
10130,tuske,5.410491663264545
4860,kulet,5.41032025250394
9654,tagen,5.410060311244957
262,agner,5.410042278608149
6877,ordne,5.409970547784804
1879,dønes,5.409391733777816
3878,ildet,5.408923669417039
8007,røges,5.408885850358905
9731,tavse,5.408676574255164
3222,gøles,5.408382163557384
4870,kulre,5.407985421104793
7971,ræges,5.407832190795155
1587,dolte,5.4076499980446675
10918,vaner,5.407546255238404
8034,røsen,5.407421159360785
4225,kalde,5.40703069948765
8078,salse,5.406863736894269
7616,redes,5.406757400691337
2845,geres,5.406544276458965
5266,liens,5.406334188770979
6614,onder,5.404410616850705
9676,talgs,5.404210572326946
4263,kants,5.404020346341166
7773,roget,5.40391084703415
1500,deles,5.403833981696566
6476,olmes,5.403758574378844
5652,malet,5.403303219104179
2160,faret,5.403116793957311
4890,kuren,5.40311272381033
5691,marts,5.4029688886179965
3882,ildre,5.402911293826421
11096,viret,5.4027395722742275
6248,noder,5.402385579454733
5807,mines,5.402366393447301
6287,nuers,5.40195759483175
9689,tange,5.40172921473226
8788,snige,5.4015255126931905
635,baren,5.401525174679843
4209,kager,5.401255206628892
6376,nærse,5.4003479904118885
6116,naget,5.400320876621653
7685,ridts,5.400123502336322
5148,lands,5.4000690433419125
9806,tigre,5.400025741505812
3052,groet,5.399996043617014
8958,spiet,5.399871498542569
1595,donet,5.399644341131101
5139,lakte,5.399611128803316
10098,tuens,5.399157066559473
5236,leret,5.39896852451686
4240,kames,5.398822120518133
4356,kiges,5.398553003978006
10692,ulmes,5.398345121932942
7006,parts,5.398230592991232
8286,sivte,5.397970133747058
7017,pater,5.397571851407753
9997,trids,5.397264497756859
10308,tørne,5.396494458478924
2879,giren,5.396251369062068
4373,kilte,5.396107754273527
7862,rupes,5.396051234998348
10452,udler,5.395896569142061
1059,bones,5.395811101431765
8102,sankt,5.395666208739383
5228,lenes,5.394585258442186
7679,riden,5.394225760920458
3004,goter,5.3934235489813025
10874,vages,5.393202900745682
652,basen,5.3928095541753445
8842,snøle,5.392763361636167
9097,stige,5.392740314953111
2256,files,5.392379113946143
6979,palet,5.392211359721988
4200,kabes,5.39185010122116
7271,prels,5.391784940299671
10089,tubes,5.391650442737832
1713,duges,5.391530678400725
8392,skole,5.3913464488796725
6469,olens,5.391142355602212
11621,øgres,5.391050624083788
4468,kloer,5.391005639342076
3897,ilten,5.39083206817403
5887,moser,5.3900531530135645
7108,pines,5.390026653846988
8281,siune,5.389852929524333
10964,vatre,5.389364163252071
3069,gruse,5.388866804632903
3064,gruet,5.388657327587778
621,baner,5.388566807096132
1485,degns,5.388528552262781
8659,slæde,5.38820227512707
2885,gisen,5.38790874353024
5168,larve,5.387855602207625
5012,kåres,5.387379953391756
11110,viset,5.387110148146602
5475,lynes,5.3870424020713115
5356,lomes,5.386524366662539
7539,ragls,5.386023280937964
914,biret,5.385706384297801
10301,tøren,5.384549613325258
6218,niels,5.384400788880832
10320,tøsne,5.384207980143956
1539,dilen,5.384036188335461
8972,spire,5.383972248444726
5688,marne,5.383953098479612
11330,væres,5.383894796868776
7585,raskt,5.3830033992688495
10316,tøsen,5.3828440326004126
5454,luves,5.382149754034446
398,angre,5.382107323644382
2215,felts,5.381728760076127
10673,uldet,5.381599431149514
2172,faset,5.381389726533389
8085,samed,5.38134933266135
4514,kløes,5.381339475177671
5614,løste,5.381228210737867
11170,voret,5.3811692501626665
3920,inder,5.380874494215268
3887,ilens,5.38073924036383
5186,laver,5.380708196943845
2887,gisne,5.3805133482632765
9713,tarvs,5.3803807656478
5681,maren,5.38010477538814
10675,uldre,5.379956135488291
9906,togre,5.379894936789793
8765,snave,5.379007462586569
5430,lunte,5.378779984047413
9544,sødte,5.378505202749008
11554,æsler,5.378154894236837
5819,miret,5.378038199984057
4461,klire,5.378007739567518
4727,krans,5.377906712912337
5694,masen,5.377152478591044
5336,loens,5.3771012250830745
1602,dorns,5.3770659495439155
5971,mutes,5.377034270021766
1247,buser,5.376388672336783
9499,sædte,5.376161194086857
9340,svelt,5.375667503510144
6944,ovnes,5.375619033372058
9831,tinde,5.375184068626396
8897,sondr,5.375080493286067
394,anget,5.375028471883391
992,blues,5.374985774984023
2791,gaves,5.3744697626702065
7760,roden,5.374148062072639
5487,lyser,5.373946713187456
6924,osten,5.37367526794752
494,arpet,5.373667976662511
6929,ostne,5.373540721352391
4629,koges,5.3732084311622685
6381,næset,5.373128879206061
1646,drits,5.372943697064934
8249,simle,5.3729380238142435
7831,ruget,5.372833387923504
4751,krien,5.372827095632254
5574,læste,5.372455391718523
5182,laure,5.372403264670191
8469,skule,5.37231150887352
5271,liger,5.3718778118467325
563,avlet,5.370933193605827
9556,søget,5.370491819784741
1378,børes,5.370401020887708
380,andel,5.370297480091766
5166,larme,5.370117537417019
5667,maner,5.370010266430856
7008,pasen,5.369588015153604
8081,salut,5.369421394988026
1742,dunse,5.3694118341906485
11439,ådres,5.369013666581969
5963,muser,5.368880192559311
6884,orfes,5.368880039850063
6373,næret,5.368735672296566
9439,synte,5.368726611003149
580,bages,5.3686830839079205
5566,lærte,5.368606531115044
8282,siven,5.3684932702925385
7577,rapse,5.3683921483816315
11175,voset,5.3683796078702875
415,ankre,5.368177437118273
6895,orkte,5.368176196513299
9069,stave,5.367851648744475
2895,gitre,5.366989003394047
7649,rensk,5.366110978643299
1342,bæres,5.365745079190845
8072,sales,5.365642678676798
3030,grelt,5.365143825513005
10926,vanse,5.364656336880188
10244,tæges,5.364009493687006
9460,såder,5.364001277893107
7257,potes,5.363984352453588
5157,lanke,5.363779869632724
8605,slidr,5.3636428015643505
10905,valte,5.363286502741248
4434,klats,5.363282126721298
8050,safte,5.362563527695999
8386,skoen,5.3618011066219315
9290,supet,5.361296006323534
11518,ænset,5.361037007794564
6101,møres,5.360844263676543
1512,deran,5.360780596411871
10286,tøges,5.360634809850025
3011,grade,5.360406953283187
9767,tenor,5.360014564024973
9211,styre,5.359843110848672
6985,paner,5.35954574522495
1707,duers,5.359499795596393
7249,poser,5.359377396737351
5264,lidte,5.359377276088831
5630,mages,5.358957809958846
10713,under,5.35887132667718
1073,boret,5.358830655384715
5444,luske,5.358545580586027
4681,korde,5.358256120413491
9793,tiden,5.358254164098594
9708,tarms,5.3579788920538665
1506,denar,5.357861579050153
10741,urane,5.357661642758983
10935,varde,5.357570519605752
9495,sæden,5.357473136989822
8594,slemt,5.356996603572146
2736,galde,5.356993256430109
10769,uroet,5.356466906830732
5390,ludre,5.356355672362917
7574,rapet,5.356311430608285
2472,foles,5.355963720220087
6239,nives,5.355888053429208
7367,puser,5.355881834247262
9912,tolds,5.355874932749383
8799,snoeg,5.355721585539307
9538,søden,5.3554619594246216
413,anket,5.355451291927203
1652,drone,5.35520308535861
3893,ilker,5.354939473902263
10687,ulker,5.354932431927157
6058,mæres,5.354785371799432
5388,ludet,5.354764193375056
6268,nords,5.3546957942804
6471,olier,5.354104378851208
8353,skeln,5.354095131069291
7819,rudle,5.354090852109653
9472,sålen,5.353233775389473
5112,laber,5.353078558074374
6288,nuets,5.352973558889535
9738,tedes,5.352667910468483
5249,levns,5.352662589350284
7049,perks,5.3523101023524156
1580,dolen,5.351534092291371
9693,tanks,5.351325237834239
2770,gants,5.350991124697911
1892,døset,5.35090881626888
6233,nistr,5.350850956721311
2560,frues,5.350381547498925
4336,keles,5.349662800377926
6967,pages,5.3490536986000015
10011,trods,5.348995745727998
9983,trave,5.348929323214584
5342,loger,5.348919973023872
9398,sydet,5.348888856663969
11688,ørets,5.3486428034127185
6443,oders,5.348593976100144
9401,sydre,5.348450132722419
565,avner,5.348419662834109
2929,glise,5.348059082792053
5393,luens,5.347812418807966
7568,rangs,5.347257688272442
8174,selte,5.346827383859602
5489,lyset,5.34664554004029
5446,luten,5.346545093580886
11556,æslet,5.346353484765807
8697,smelt,5.346263258834007
6457,oksel,5.345901961820872
1737,dunet,5.3456148168313105
4267,kapes,5.345497084310999
2913,gleds,5.34537985838216
8802,snoge,5.345234366476433
264,agnet,5.344974740719413
306,algen,5.344895746774776
9543,sødne,5.344784559463567
634,barde,5.344533142853541
8464,skuen,5.344413542192014
7655,resen,5.344064086070021
10068,træle,5.34406216547492
255,agers,5.344016995022717
7043,pelds,5.343433162630442
7494,pæres,5.343414923929711
6357,nåles,5.343112006387919
6397,nødes,5.342975675230806
3125,guren,5.3426059515578155
4226,kalds,5.342553720317125
6214,nidet,5.34243659170927
6948,ovret,5.342435384628794
4688,korns,5.342187551440114
4842,kuers,5.342044480008807
10160,tydes,5.3415497295711045
7846,runde,5.341452939904304
2723,gabes,5.341218966346719
7915,ryste,5.341179141658911
8062,sagtn,5.341098165825085
5879,moret,5.3409554432531055
6250,nodre,5.34090125737496
4968,kyles,5.340726989203579
3502,hores,5.340468008567568
11029,vides,5.340347463694558
10454,udlet,5.340311731442589
4734,krast,5.3402973436777375
8613,slime,5.339418118194704
4872,kulte,5.339400978549505
8918,soven,5.33926935397736
5129,lagne,5.339040665628104
316,alken,5.338833792465251
1660,druen,5.338651761251787
9416,sylde,5.3382529643326135
11496,ækles,5.338037728505672
373,amter,5.337966542482873
5124,lagen,5.337901885464297
2592,fules,5.337669477220031
9913,tolke,5.337569613631889
4620,koder,5.337314858051825
3870,ikter,5.336969443908159
6888,orgle,5.336925316517441
4366,kilen,5.336419347033407
1242,buret,5.335479938890231
7273,prens,5.335400229848758
7719,rinds,5.335075400717505
4491,kluse,5.334733656486988
3130,gusen,5.334256264087049
9127,stoge,5.334088386038811
6200,netes,5.333960251754912
8847,sobel,5.333947529959322
202,afser,5.333886312486061
3930,indse,5.333432978264987
7558,ramte,5.333374809874494
3173,gåres,5.333372342094075
7814,rudel,5.332726281010571
10239,tæers,5.332538186875213
9711,tarsk,5.332281247532468
9775,terts,5.332105675378484
8950,spelt,5.331985874985696
10866,vader,5.331800720819357
5102,køret,5.3313179217572
9765,tener,5.331278465812404
5159,lantr,5.33118890121101
8819,snuge,5.331079167372513
7175,plets,5.33105404857881
8206,siben,5.33104343821863
4469,kloet,5.330836721945363
9699,tapre,5.330510952328498
7928,rådes,5.330282042710804
8405,skran,5.3302545540321
3310,haser,5.330056283338429
2165,farte,5.330015825734835
5657,malte,5.3296588374792115
2910,glars,5.329215534848972
5188,lavet,5.329136585500033
9157,stril,5.3290584049137415
5145,lamse,5.328876207139792
277,ajles,5.328367381322942
6138,narve,5.327981727271478
5677,manse,5.327877856852939
11510,ælter,5.327826149371764
5484,lyret,5.327502569170979
5609,løsen,5.326937615265775
3201,gætes,5.326805567029002
5510,lånes,5.326788000917172
2110,fades,5.326652303761019
3134,gusne,5.3266479596746175
1658,drots,5.326599813993434
1597,donte,5.326571448778913
4472,klore,5.326260675862821
1620,drage,5.326160994447962
11716,øster,5.326124293814838
6616,ondet,5.325793820178098
8344,skedt,5.325461534627126
11587,ævres,5.325448538388407
5154,lange,5.325431733431667
8116,satse,5.325395571899521
5049,kæret,5.325358419023371
1550,dirke,5.325195586117251
462,apter,5.325085222258504
2129,faler,5.324698933436929
9043,stabe,5.324585439569571
8264,sires,5.324304606306293
526,asken,5.324211083298221
5194,ledes,5.324186187447815
11137,vodes,5.3239537058973765
643,barns,5.323660457949354
7815,ruden,5.32354318866964
7269,prate,5.323352880759897
869,bides,5.323247221894583
966,blase,5.323189571969171
5593,løges,5.322948442191619
5889,moset,5.322909011585806
8922,sovne,5.322579653582112
5613,løsne,5.322452730305937
1115,breds,5.322418543338691
4714,krads,5.322357682716553
4058,ivret,5.322278502461146
623,banet,5.32210023024137
9509,sælge,5.3218596811728895
9411,syger,5.321854858587353
6960,paers,5.3215901284525655
5535,læges,5.321498020005791
5957,muret,5.3212823574638115
11198,vriet,5.321006750471009
11671,ølsne,5.320929455442577
6568,omser,5.32065043207497
3230,gøser,5.320621852971166
8707,smile,5.320445525021031
5273,liget,5.320431810310326
5400,luger,5.320159808326281
4769,kroen,5.320077016947902
9347,svien,5.319368037523589
1486,deist,5.318773073054742
7781,rokte,5.318560625551942
9187,stuge,5.3183150086439985
6153,naver,5.318274555583732
11372,yldes,5.317900944762796
8771,sneet,5.317574250069024
3017,grans,5.317426742502836
6886,orgel,5.316799472053823
8601,slibe,5.3167377354014524
5772,mides,5.316521811419488
9774,terse,5.3163416528309755
3928,indre,5.316022352088867
6124,nakte,5.31593447039969
1644,drils,5.315238680409179
509,arven,5.315013422834308
8103,sanse,5.315000799904261
6170,nedis,5.314886658168834
8607,slidt,5.314807950892856
1128,brise,5.314802705714348
10031,truge,5.314765438746224
7699,rigle,5.31449673633068
7600,ravle,5.314362101816521
5516,låser,5.3135736061352485
572,bader,5.313484063999756
3280,hanes,5.313452436571655
4211,kaget,5.312383104637134
11172,vorte,5.312340703873329
5107,køset,5.312318423934735
7241,poret,5.312297410348298
4776,krone,5.311950180536504
8361,skide,5.311253708709862
366,amner,5.311204914621081
5292,linde,5.311182691635017
10638,ugler,5.311045901141309
7359,puret,5.310478435313815
9965,trabe,5.310417990831664
8327,skalr,5.310071729865713
5461,lydes,5.310063104838048
4249,kande,5.310042569421335
2908,glane,5.310022523300243
1915,edres,5.309575815036754
9691,tangs,5.309357401208308
8992,sprat,5.30910049767158
7907,rylet,5.3089837749348465
2961,gnier,5.308883848188493
9989,trend,5.308805146751235
6117,nagle,5.308530784368662
4567,knoer,5.308474814180066
10718,undse,5.30838179004013
2996,gorde,5.308307163262659
6458,oksen,5.308023531592704
7726,rinke,5.308023116927618
10853,uåres,5.307557647811368
10071,træne,5.307057075247828
4557,knise,5.306828394422292
2298,fiser,5.306732859248742
2855,gider,5.306518499975447
896,biler,5.306380228116128
8964,spile,5.30611175888928
1962,elser,5.305908939876683
6464,olden,5.305160995690716
9148,strak,5.305101505556403
6377,nærte,5.3048513869037635
3852,igler,5.304439180527748
5965,muset,5.304209375124827
6337,nyser,5.3039251350625065
1870,døler,5.30391625197622
9728,tavle,5.303817418499526
1840,dæler,5.30337801108192
5669,manet,5.303223458267126
11153,voler,5.302846185723946
5114,labre,5.301813655081683
1525,diens,5.301548484659821
8981,spoet,5.301456278655518
11004,vends,5.3014526685272285
5790,miler,5.301233674724116
5113,labet,5.301124189708715
1026,bodes,5.300972990359202
6473,oliet,5.300963176644611
10278,tøder,5.300789484563179
8575,slagt,5.300724585608135
3895,ilket,5.30043214673459
10689,ulket,5.300341185253501
2818,geles,5.30023443467463
5621,mader,5.300220084031154
7832,rugte,5.300033961335657
3001,gorls,5.299970511086934
285,akten,5.299918310196032
1616,doves,5.299630460474443
1676,dræet,5.299486495186875
333,alper,5.29932313837742
3044,grine,5.299110876213507
7168,plase,5.299010843035514
181,afret,5.2985529430987075
5261,lidne,5.298398932126349
11121,viste,5.298313042652917
9944,torve,5.29782536874337
10717,undre,5.297825233580628
534,asper,5.2978001121180345
1697,drøse,5.29769907021915
6461,oksne,5.297520678910608
1528,diger,5.2975140642424385
5256,liden,5.297302775514414
5132,lajes,5.297278490154405
6423,nøste,5.29725193983928
10891,valen,5.2972397497305925
7693,rigel,5.296433907438325
7518,rable,5.2958450617716695
1708,duets,5.295487823068248
491,arons,5.295406337330366
8767,snebr,5.29483399070031
7553,ramle,5.294791243801857
7251,poset,5.294636051198326
9360,svine,5.294444835839504
7369,puset,5.29383320618647
10949,varst,5.293817500729351
10901,valne,5.293583303050306
796,beros,5.29327283660157
5347,logre,5.293140901613531
6913,orres,5.2930871155211126
6413,nøler,5.292733476662815
7646,renet,5.292723927418005
1079,borte,5.292514364050644
1804,dyser,5.29250723244887
8653,slåen,5.292019933561162
6383,næste,5.291774866809334
9462,sådet,5.291731050752472
1434,dagte,5.291710129398315
8643,slunt,5.291611392631234
9833,tinds,5.2911254182379475
7286,prise,5.290938129096351
2934,glose,5.290370453799276
8318,skage,5.290194952890431
7893,ryges,5.290073519204423
8984,spore,5.289461495609976
2173,faste,5.289350716611506
1795,dynes,5.289218417267808
2138,false,5.289068785179405
2277,fines,5.289044944461932
4838,kuder,5.288859594399579
521,asien,5.2882597758941685
11704,ørske,5.288210709325834
2538,frase,5.287960275920398
8259,sipen,5.287588398294776
9959,tover,5.287570771508789
556,avers,5.287463906791228
5518,låset,5.287053052251217
1558,diske,5.286832259619026
4757,krils,5.286738820385451
10090,tuden,5.286364182150159
